text,label
Neem tea is the ‘solution’ for COVID-19,False
"This is the condition of hospitals amidst the COVID19 pandemic, in India’s Bihar state.",False
"A quote by doctor Alberto Zangrillo, saying that Covid-19 is a consequence of immigration.",False
"María Antonieta de las Nieves, the actress who plays Chilindrina in El Chavo del 8, died of COVID-19",False
Podemos politicians turned around at the state ceremony for COVID-19 victims,False
A good tea can help you avoid the new coronavirus,False
A photo that shows Brazilian president Jair Bolsonaro hospitalized with a tube coming out of his nose. The caption links this photo to COVID-19.,False
COVID-19 asymptomatic carriers transmit antibodies to other people.,False
"Porto Feliz, a Brazilian city in the state of São Paulo, doesn’t register deaths from COVID-19 since it adopted a treatment protocol with chloroquine.",False
5 soldiers in Ukraine died due to participation in a clinical trial for the American SARS-CoV-2 vaccine which was conducted in Kharkiv,False
"Brazilian prefectures are being paid 19 thousand reais per COVID-19 death, which is why numbers are being inflated.",False
A study in Germany of 780 patients proved that Vitamin D is an effective treatment against COVID-19.,False
A map of Sri Lanka was shared with certain cities highlighted as the places visited by close contacts of Kandakadu COVID19 cluster,False
N95 and FPP masks are better than the medicals ones,False
"The governor of Bahia, Rui Costa, determined that all hydroxychloroquine tablets were confiscated from pharmacies around the state.",False
There is no evidence that Mentholatum and eucalyptus prevent the development of COVID-19 in the human body.,False
"A car blew up in Belém, Brazil, because the driver cleaned his key with alcohol-based hand sanitizer.",False
WHO has done a U turn with regards to masks and social distancing,False
WHO changed its directives: No need to isolate infected people.,False
An image in which two people turn their backs to the State ceremony that took place this July 16 in honor of the victims of COVID-19. He moves with a message that they are members of Podemos who turned around while King Felipe VI spoke.,False
A picture of the coronavirus-infected patient’s throat.,False
For a couple of days a message has been circulating in which users are invited to make a request for help to the National Government through a form in the Colombian government,False
Some statements by the American political scientist and activist Susan George in which she says that “Spaniards are laboratory rats: let’s see how much punishment they tolerate without rebelling.” The phrase is shared related to the current coronavirus pandemic.,False
Oxford’s vaccine is a result of research from brazilian foundation Fiocruz.,False
A health alert claims there is a a virus called “machupo” in paracetamol,False
Chlorine dioxide: The Ecuadorian trial gives academic support to its use in humans.,False
"A small city on the countryside of Brazil cured 1,500 people with hydroxichloroquine and the city has no deaths.",False
US Education Secretary Betsy DeVos said children are “stoppers” of coronavirus.,False
COVID-19 hospital flooded in Bihar,False
French Prime Minister and Health Minister were expelled from the government after banning chloroquine in the country.,False
Lockdown in MP again due to rise in covid cases,False
5G technology creates coronavirus in human cells,False
"If a patient is diagnosed with COVID-19 and the doctor refuses to prescribe hydroxichloroquine, the patient is entitled to a lawsuit.",False
PCR tests damage hemato encephalic barrier,False
Facebook posts shared thousands of times claim that the US Federal Emergency Management Agency (FEMA) is offering hazard pay compensation to individuals who worked during the novel coronavirus pandemic.,False
The EU passed a regulation for a mRNA vaccine with genetically modified organisms,False
A Facebook post claims that methane produced by cows doesn’t increase greenhouse gas emissions because the methane is part of a cycle in which it is absorbed back into plants which are then eaten by the cows.,False
"A video with text that claims to offer information about the coronavirus that “comes from the Japanese Ministry of Health.” It claims that when the first symptoms of the infection appear, the lungs already show 50% fibrosis.",False
Singapore’s Health ministry issued an advisory about the day-to-day progression of COVID-19 symptoms in patients during the first nine days of infection.,False
"The municipality of Bani Walid in Libya recorded eight new cases of coronavirus, on July 15.",False
Using special medical equipment we can demonstrate that mask users have a significant drop in oxygen inhalation which results in severe health problems.,False
Yopal Mayor was ‘caught’ in a gay bar for violating quarantine,False
Villagers in Manori found all organs of a dead COVID-19 patient missing,False
Doctors can steal your fingerprints or data with the pulse oximeter,False
A pseudoscientific magazine denies the existence of the coronavirus,False
"A Facebook post shared thousands of times claims that taking a person’s temperature with an infrared thermometer near their head risks damaging the pineal gland, which is located in the brain.",False
An article stating that 25 police officers tested positive to Covid-19 after assisting positive migrants.,False
A supposed doctor recommends in a video inhaling “antiseptic alcohol” to “fight the new coronavirus”,False
A student from Pondicherry University has found a home remedy for COVID-19 that has been accepted by World Health Organization (WHO),False
Average daily deaths recorded in Brazil in 2020 is lower than 2019.,False
a’s president said the coronavirus was created in a laboratory.,False
"People who are sick with COVID-19, when locked at home, keep breathing their own viruses and getting re-infected.",False
Rockefeller Institute predicted the COVID-19 pandemic in 2010.,False
"An image that claims that asymptomatic carriers of the novel coronavirus are immune, do not spread the coronavirus and communicate “antibodies” to other people.",False
"The total number of deaths in Brazil decreased, rather than increased, when we compare 2019 to 2020.",False
A video claims Italy discovered that COVID-19 is bacteria not a virus,False
The swabs used in COVID-19 RT-PCR testes can damage your blood-brain barrier.,False
"A photograph of former United States President Barack Obama, with a caption saying it was taken in a “Chinese laboratory in Wuhan. Barack Obama, Anthony Fauci and Melinda Gates, visit the virus factory probably to check on the progress of Coronavirus research.”",False
Ghana’s president said the coronavirus was created in a laboratory.,False
Chinese scientists confess that the coronavirus was invented in a lab,False
"Israel has begun to produce its groundbreaking antidote for COVID-19 and therefore, lifted the travel ban",False
The pandemic is over. There has never been a virus. People got sick from the flu vaccine. Everything is a plan for population reduction,False
A post shows a list of people who have donated plasma to help fight COVID-19.,False
A video of a man attacking a cashier at a McDonald’s restaurant has been viewed thousands of times in multiple posts on Facebook alongside a claim it happened in Singapore.,False
WHO changed its directives: No need to isolate infected people.,False
Ecuador found the cure for coronavirus.,False
The coronavirus is an amplified bacterium and is related to 5G.,False
"Anthony Fauci is married to the sister of Ghislaine Maxwell, who was arrested in the U.S on charges of human trafficking.",False
Patients who die in hospitals are “intubated” to “explode their lungs.”,False
"A photo claims to show Dr. Fauci, Melinda Gates and Barack Obama at the Wuhan Lab in 2015.",False
"The mayor of Porto Alegre, Brazil, removed the benches of Redenção Park as a measure against people meeting up.",False
Deaths from other causes are ‘passed’ as COVID-19.,False
"The new vaccine contains “RNA” Digitizable replicator that is activated with 5g, so that the virus can reactivate after the patient recovers",False
A student from Pondicherry University in India has found a home remedy for COVID-19 that has been accepted by World Health Organization (WHO).,False
"Photo shows former President Barack Obama, Dr. Anthony Fauci and Melinda Gates at the “Wuhan lab in 2015.”",False
"The WHO approved a Chinese vaccine against COVID-19 that costs US$10000 per dose; it also forbade tests with an American vaccine, which would be given at very low cost.",False
"Use of ivermectin, azithromycin and aspirin before the COVID-19 diagnosis is confirmed can cure or alleviate the infection.",False
"There is a natural recipe to cure COVID-19: hydroxychloroquine, ivermectin, garlic tea, vitamin D, honey, herbs.",False
Nasser Ziberi tested positive for COVID-19,False
"A WhatsApp message says taht in Ecuador, the cure for the coronavirus has already been found thanks to the fact that Ecuadorian doctors who “disobeyed the global law” from the World Health Organization (WHO) not to do autopsies. Thus they would have discovered that the cause of the disease is a bacterium and its remedy, antibiotics, anti-inflammatories and anticoagulants.",False
"An image that claims that an alleged therapy called biomagnetism is capable can wipe out “all kinds of viruses, bacteria, fungi and parasites”, including the coronavirus “quickly and effectively.”",False
A web article stating that Kazakhstan is dealing with a new outbreak of a particular kind of pneumonia which is “more dangerous than Covid-19”.,False
Monkeys are roaming around in COVID-19 hospitals in India,False
"A 15-minute video in which the President of the Republic of Ghana, Nana Akufo-Addo, allegedly reveals that the coronavirus has been created in a laboratory and spread throughout the world.",False
Masks produce hypoxia and hypercapnia.,False
The rapid diagnostic tests for coronavirus are being manipulated to show more coronavirus infections.,False
A photo of Jair Bolsonaro In which he is hospitalized with a tube in his nose. The caption with the photo link it to COVID-19.,False
Covid-19 test using a swab is used to “collect DNA” from the population.,False
"Home treatment based in ivermectin, chloroquine, azithromycin and vitamins can cure the infection caused by the novel coronavirus.",False
The U.S. government has approved a second round of coronavirus stimulus payments to everyone who signs up — and that the money will be forthcoming in “5-7 business days.”,False
"Fiocruz, a Brazilian state-owned science institute, developed the ChAdOx1 nCov-2019. Then, they offered it to Oxford University, because they were not getting any support from Jair Bolsonaro.",False
WHO warns that wearing masks is unnecessary for healthy people.,False
The WHO Director-General dances in a Brazilian bar during the lockdown.,False
A Facebook user shared “COVID-19 recommendations.” The list of recommendations includes self-medication with 8 different drugs and a diet based on eggnog and soft drinks.,False
A claim that a video Amitabh Bacchan praising Nanavathi Hospital COVID warriors was just released.,False
Claim that Secretary of Education Betsy DeVos said ‘only’ .02% of kids are likely to die when they go back to school during the pandemic.,False
Seasonal influenza vaccination will be mandatory in Georgia this fall. COVID-19 mortality rates are significantly lower than the fatalities caused by other viruses.,False
Masks are dangerous,False
The WHO claimed that “maybe there was no need for a lockdown”.,False
"Pondicherry University student has found a cure for COVID-19 which is a mixture of honey, ginger and black pepper",False
A video shows monkeys attacking Gandhi Hospital in Hyderabad,False
"Manuel Elkin Patarroyo, a famous Colombian scientific, wrote a message about the coronavirus and sided against the WHO.",False
Dr Sarah Gilbert discovered the COVID-19 vaccine,False
Face masks cause intoxication by keeping water in the lungs,False
Actress Hema Malini has been admitted to the hospital because she is having breathing problems.,False
"Telangana celebrity, lyricist Suddala Ashok Teja died due to a coronavirus infection.",False
A post claims 50 million died from 1918 flu vaccine.,False
"The youngest patient who died from COVID-19 in Macedonia, at the age of 24, was actually a victim of medical negligence.",False
Sechenov First Moscow State Medical University in Russia has completed the clinical trials for the “world’s first COVID-19 vaccine.”,False
Israel is at the forefront of the world in the number of tests for COVID-19.,False
The COVI-PASS mobile application is collaborating with the Portuguese Government.,False
"PAHO, the PanAmerican health organisation, has conducted studies of Ivermectin and there is scientific evidence of its efficacy against Covid-19.",False
"Mayor of Cali, Colombia, will close the city for 14 days due to coronavirus.",False
The Palestinian Minister of Health lost her nerve due to the outbreak of coronavirus.,False
A fake document which says that the Italian government is extending the state of emergency until Spring 2021.,False
Pistol shaped infrared themometers are dangerous and can burn neurons.,False
"Masks are causing us to breathe the waste from our own body, which favors cancer, causes hypoxia or intoxicates the blood.",False
"While everyone was worried about COVID-19, the Chamber of Deputies approved two bills which legalize abortion.",False
UK nurse gives recommendations for treating coronavirus.,False
"Edouard Philippe, France’s ex-prime minister, is being sued because he forbade hydroxychloroquine in the country.",False
"Ivermectin, chloroquine and nitazoxanide (sold in Brazil under the name Annita) prevent the multiplication of the novel coronavirus if taken at the beginning of Covid-19 symptoms.",False
French doctors protested by throwing away their vests after finding out COVID-19 is a fraud.,False
Consuming alcohol beverages or vodka will reduce risk of COVID-19 infection.,False
Wearing a mask can cause a fungal infection.,False
Telangana Chief Minister is being treated for COVID-19 infection in Yashoda Hospitals,False
Brazilian Congress takes advantage of pandemic to pass a law allowing abortion for up to 22 weeks of pregnancy.,False
Adidas is donating shoes in a campaign against the new coronavirus.,False
"A German blog article cites Bulgarian pathologist Stoyan Alexov: Nobody died of Covid-19, you can’t see in an autopsy whether the patient died of Covid-19 or another cause, the WHO ordered not to make autopsies, there are no specific antibodies for SARS-CoV-2 and it’s impossibe to develop a vaccine",False
The new coronavirus was created in a laboratory.,False
Helicopters will fly over the entirety of Luzon to spray unspecified substances against the coronavirus.,False
Chloroquine prevents hospitalization and prevents deaths from COVID-19.,False
"The US President praises South Dakota’s confrontation with coronavirus, and tells them in a tweet that they do not need masks, but rather that they close the borders with California.",False
Lemon Juice cures COVID-19,False
"The cases of COVID-19, the disease caused by the novel coronavirus, is not real and was planned by US billionaire Bill Gates to push the use of vaccines and microchip implants.",False
A statement of a public and famous university (Antioquia University) says that Colombia will have 500 deaths of coronavirus per day.,False
"According to Plamen Paskov, there will be no second wave of COVID-19 since there has never been the first one.",False
The new coronavirus settles faster in a dry throat.,False
"Since asymptomatic coronavirus carriers cannot transmit the virus, there is no need for them to wear masks, which are, besides, harmful to health.",False
"‘Dr. VK Srinivas, Vice-President of Bharath Biotech, He is taking first injection of COVID-19 vaccine. They have confidence in their product’",False
Consuming alcohol beverages or vodka will reduce risk of COVID-19 infection.,False
A viral pamphlet claims Herbal Mysore Pak (a south Indian sweet) can cure COVID-19.,False
"The director of the Hospital de Clínicas (CABA, Argentina) forged death certificates to increase deaths from coronavirus.",False
"A text about how no one is to be blamed for the pandemic in Brazil written by Mario Sergio Cortella, a Brazilian writer and philosophy professor.",False
A WhatsApp message says that coronavirus is being transmitted in wastewater.,False
"A natural cure for coronavirus: hot water with lemon, ginger and onion.",False
1918 flu’s second wave was more letal than the first but it was not because people stooped all precaution measures,False
"The nose swab for the coronavirus test is dangerous and harms the blood-brain barrier, so the way is free for infections to get directly into the brain",False
"Mai Kaileh, the Palestinian Minister of Health, resigned.",False
"Video shows former Brazilian Minister of Health, Luiz Henrique Mandetta, and Minister of the Supreme Court Gilmar Mendes having lunch in Lisbon in the middle of the pandemic.",False
The PCR diagnostic test for Covid-19 is performed in the blood-brain barrier area and can cause inflammation of the brain.,False
"In Ukraine, people should pay by themselves for the COVID-19 treatment in hospitals.",False
Senior officials of Rajasthan police visited Ajmer Sharif Dargah,False
Post claiming coronavirus affected patients in Chinniyampalayam and Vellalore get cured within a day by consuming this herbal Mysore pak,False
"‘Dr. VK Srinivas, Vice-President of Bharath Biotech, He is taking first injection of COVID-19 vaccine. They have confidence in their product’",False
A video shows a COVID-19 patient running away from an isolation ward in Hyderabad,False
"An image claiming that there is a Covid-19 clusted in the Nicolás Salmerón street in Santander, Spain and that “it is from an overcrowded flat inhabited by about 13 immigrant individuals.”",False
"Jair Bolsonaro, president of Brazil, said he caught COVID-19 because he had a schedule hearing on an police inquiry.",False
"‘Dr. VK Srinivas, Vice-President of Bharath Biotech, He is taking first injection of COVID-19 vaccine. They have confidence in their product’",False
"A post that says the COVID-19 does not exist, the pandemic is a fraud and that PCR tests cannot find the virus",False
A TV presenter of the German ZDF falsely stated that there are 130 million COVID-19 deaths in the USA and didn’t correct his error,False
"The police of Ajmer city of India visited Ajmer Sharif mosque as soon as it was reopened, to pray for protection against Coronavirus.",False
"In a video a woman walks through an emply hospital, saying it is completely empty",False
"A painting in which people with face masks of the flags of different countries appear, assuring that it is a “mural of the Denver airport painted in 1994”, as if it had predicted the current coronavirus pandemic.",False
"A Facebook post compares deaths by influenza and Covid-19, in a way that suggests all influenza deaths are now counted as Covid-19",False
"A video of an excerpt from an American television program in which the presenter criticizes the use of masks and, as part of that criticism, supposedly measures the oxygen levels inside the mask that a child is wearing.",False
"If you have symptoms of Covid-19, take azithromycin, ivermectin and acetylcysteine.",False
There is a pharmaceutical cure for COVID-19.,False
Senior officials of Rajasthan police visited Ajmer Sharif dargah after it was reopened to pray to fight against COVID-19,False
Audio claiming Mumbai doctor suggested COVID-19 can be killed by steam,False
5G spreads the new coronavirus.,False
Audio claiming Mumbai doctor suggested COVID-19 can be killed by steam,False
Nasal swabs used to obtain samples for COVID-19 tests reach the blood-brain barrier and may damage it.,False
Eating highly alkaline foods can defeat COVID-19. SARS-CoV-2 has a pH level of between 5.5 and 8.5.,False
Coffee cures the coronavirus.,False
"Health authorities recommend that you throw a teaspoon of bleach inside every toilet, sink and drain. This helps preventing the SARS-CoV-2 to enter your house through the sewer.",False
Articles shared hundreds of times on Facebook in multiple countries claim that holy communion has been banned in Toronto as part of the Canadian city’s response to the coronavirus pandemic.,False
Postural drainage can be used to help patients with COVID-19 breath without ventilators,False
Consuming chlorine dioxide cures the coronavirus.,False
Prisioners temporarily released because of COVID-19 were responsible for 13.9% of all murders in Brazil in April 2020.,False
"An image circulating via WhatsApp discloses false information about the dates on which, supposedly, the Protect bonus will be deposited in accounts of Costa Rican citizens.",False
A publication in Macedonian claims that “COVID-19 IS NOT A VIRUS” and that the Italians are the first to find the cure.,False
The Universal Church of the Kingdom of God published a note stating that healing sessions were suspended due to COVID-19.,False
A video shows dogs roaming in Osmania Hospital wards in Hyderabad.,False
"An alleged image of the Spanish Antena 3 website that says “Coronavirus in Spain today: Two waiters in quarantine and 5 more people of course contagion in a disco” and includes an image of Velice Discoteca, in Torrevieja (Alicante).",False
The amount of oxygen in your blood can decrease by 20% when you wear masks.,False
Wearing a mask can cause a fungal infection.,False
"Claim that Universidad de Antioquia (UdeA), in Colombia, predicted ‘almost a thousand deaths per day’ at the peak of COVID-19.",False
"German employers have to prove the vaccine status of their employees until July 31st, 2021 – proof is a patient letter from a doctor in Parsberg",False
Pictures allegedly show Angela Merkel at a voting conference of her party CDU on July 7th without keeping distance,False
"According to Leonard Caldwell, coronavirus is a fraud, and medical masks are harmful to health. He says that Bill Gates ownes the patent for coronavirus, that coronavirus has always lived in the human organism. Caldwell claims that there is a plan to get rid of cash, that the microchips will be injected together with the COVID-19 vaccine.",False
A text circulating in Macedonian that says that “new research has shaken the world and that something terrible has been discovered about coronavirus and the human immunity.”,False
The vaccine for coronavirus is ready (as of July 7).,False
Governor of the Brazilian state of Bahia dismissed a doctor who appealed to President Jair Bolsonaro for chloroquine.,False
The Philippines does not have the fastest rising number of COVID-19 cases in the Western Pacific Region as classified by the World Health Organization.,False
Turkey and Ecuador allowed chlorine dioxide as a cure for Covid-19; a German veterinary doctor sued German health minister Jens Spahn because Germany doesn’t use it,False
In a viral message a person claims to work at the public broadcaster WDR and to know about a second lockdown on July 8th,False
A video claims COVID-19 patients are sitting in the hospital corridor of Gandhi Hospital in Hyderabad,False
Pouring bleach into drains prevents Covid-19 contamination.,False
David Icke says the pandemic was caused by 5g technology.,False
An image in which it is stated that kisses and hugs do not increase the risk of transmission of covid-19.,False
Dr. Bilgehan Bilge’s claims about the use of masks,False
"A study proves that ivermectin helped the number of COVID-19 cases decrease in Natal, Brazil.",False
A post is circulating on Facebook of a supposed page of the argentine bank “Banco Provincia” that requests access to a link to re-enter personal data for alleged problems in home banking linked to the COVID-19 crisis.,False
"Fifteen countries introduce immunity passports, and the world is turning into the concentration camp.",False
"A painting depicting children with face masks was created as a mural for the Denver airport in 1994, proving the COVID-19 pandemic was planned.",False
"A sharepic states that since the beginning of the corona crisis 3,354 people died and 924,000 children are missing",False
US builds biological labs only on the territories of other countries.,False
"If you have symptoms of COVID-19, you should self-medicate with chloroquine and azithromycin and take zinc and vitamin C and D supplements.",False
Democrats to blame for Covid-19 related deaths. They control the drugs against the virus.,False
China is in maximum alert for bulbonic plague.,False
Banana blocks the entrance of the coronavirus in cells,False
"Infant deaths decreased dramatically during the lockdown, when the number of vaccines administered was reduced; vaccines are a cause of sudden infant death syndrome",False
"The Ministry of Health of Ukraine has hidden secret information about the coronavirus. The publication refers to the Ministry’s protocol, which has never been published.",False
"een countries introduce immunity passports, and the world is turning into the concentration camp.",False
"A message claims many physicians of Chang Gung Hospital, in Taiwan, are secretly under quarantine for COVID-19, indicating the local transmission and the lack of transparency of government data.",False
No one has died from the coronavirus; there are no antibodies that identify SARS-CoV-2; pathologists have no means of verifying whether a person was infected with SARS-CoV-2; SARS-CoV-2 has not fulfilled Koch’s postulates.,False
Social distancing does not help in fighting coronavirus.,False
An article claiming that “Bill Gates’ vaccine” would modify human DNA.,False
WHO backtracked and released a document stating masks are not efficient to protect healthy people against COVID-19.,False
An image that states that the Costa Rican government prohibited the sale of liquor due to the pandemic.,False
Coronavirus comes from a laboratory in Wuhan and is a commercial strategy of China.,False
Face masks don’t “protect against covid19 and other viruses.”,False
The WHO confirmed asymptomatic persons can’t transmit the coronavirus and are not infectious,False
Prosecutor Fatime Fetai tested positive for COVID-19,False
The leaves of the guava tree prevent and reverse the new coronavirus.,False
"As part of vaccine trials, Dr. V.K. Srinivasan of Bharath Biotech took the COVID-19 vaccine",False
"Homeless man in Punkunnam, Kerala, India, tested positive for COVID-19.",False
Pastor Dana Coverstone predicted the COVID-19 pandemic and the riots in the US through prophetic dreams he had last December.,False
Vice President of Bharat Biotech got a shot of the indigenious COVAXIN vaccine,False
An oximeter scans a person’s fingerprint to extract their personal data.,False
IMSS training on prevention must be paid COVID-19,False
Infrared thermometers cause brain damage.,False
Publications in which it was said that there was a hospital on strike.,False
Vibrations heal and prevent coronavirus.,False
"Bolivia approved the use of chlorine dioxide, amid the fight against covid-19.",False
There is microchip that will be implanted in the future coronavirus vaccine to control the population for political and economic purposes.,False
Ghislaine Maxwell — the recently arrested associate of Jeffrey Epstein — has tested positive for COVID-19 while in jail.,False
Brazilian congressman João Campos denied using elections fund in measures to prevent COVID-19.,False
"Dangerous amounts of fetal DNA are found in vaccines, including future COVID-19 ones",False
Actor Chuck Norris died of COVID-19.,False
"A phrase that is attributed to the president of the Community of Madrid, Isabel Díaz Ayuso, who allegedly said that “the deaths from coronavirus are the fault of the doctors and not mine.”",False
A post stating that a local magazine in Ecuador revealed corruption in test purchase for COVID-19.,False
Messages stating that King Felipe VI of Spain has bought a new car of more than half a million euros “in the midst of the COVID-19 crisis” or “in the midst of a pandemic”.,False
"Banana contains a lectin that is a powerful anti-COVID19 agent, blocking the virus from entering the cell. Eating a banana a day is recommended.",False
Antibodies for the common cold produce a positive COVID-19 test. False-positive results from COVID-19 antibody testing are behind the COVID-19 cases reported in the U.S.,False
Media did not report about a big demonstration of event business people who suffer economically during the Covid crisis,False
"There is a Nipah Virus outbreak in India amidst coronavirus pandemic, according to a warning form the WHO.",False
Audio message circulating on WhatsApp saying that clinics and hospitals are looking for asthma patients to get sick from COVID-19.,False
Henry Kissinger said that population reduction should be done by vaccines “for the common good”.,False
"Liquigás, a Brazilian energy company, is giving out free propane canisters to people who lost their income because of COVID-19 lockdowns.",False
"A video claims to show a hospital in Brazil is empty, and that the coronavirus is a sham.",False
Dabangg-3 actor Javed Hyder is selling vegetables for a living due to lockdown.,False
A post against vaccines and a future coronavirus vaccine shows the Prime minister of Australia pretending to get a vaccine but not actually getting it.,False
The presidente of Salvador said that prisioners have no rights during coronavirus pandemic.,False
Messages distribute false information about the alert level in Costa Rica.,False
COVID-19 autopsies have been forbidden by the World Health Organization,False
"Curfew in Tamaulipas, Mexico. Night travel is prohibited on the roads from 10:00 p.m. at 5 a.m.",False
An Instagram post is claiming Covid-19 tests tainted with coronavirus have been in circulation for “many months”.,False
Oximeters can take your fingerprints and therefore steal your personal data.,False
Increasing social contact makes the coronavirus weaker.,False
Doctor’s Claim That ‘No One Has Died From The Coronavirus’ In Europe Is NOT True,False
"Raissa Soares, a doctor in Bahia, was fired from a state hospital under orders from Rui Costa, Bahia’s state governor. She was dismissed becaused she favoured the use of hydroxychloroquine against COVID-19.",False
A post claiming a COVID-19 treatment available for just Rs 600 in India.,False
"A new pandemic has started in China, and there are already cases in Europe and in other Asian countries. A type of swine flu is spreading to humans.",False
"São Paulo’s mayor bought 38,000 coffins with no public bidding.",False
The prime minister of Australia was caught on video pretending to receive a vaccine against COVID-19.,False
"The Covid-19 protocol at Évora Maternity, in Portugal, consists of “covering the patient’s head with a bag”.",False
Melon and orange are effective medicines against COVID-19.,False
"A post, shared as a tale on COVID-19, featuring a photograph of a soldier carrying a donkey on his back claims the image is from World War II and the serviceman is carrying the animal through a minefield.",False
5G base stations were created in Izmir during the new coronavirus epidemic period,False
Video of a doctor hitting a COVID-19 patient. The doctor’s blows are believed to have killed him,False
Brazilian Supreme Court ruled that President Bolsonaro couldn’t determine actions to combat the pandemic of the new coronavirus.,False
Brazilian Supreme Court decided that the federal government has no responsability in combating the COVID-19 crisis; this should be done by state and municipal governments.,False
mi is distributing free smartphones to students who are currently under lockdown and need a phone to study.,False
Video shows the dead bodies of Covid-19 patients being dumped in the ocean in Mexico.,False
A website URL being circulated to claim Rs.2000 aid from the Indian government to its population as COVID-19 relief.,False
COVID-19 exposure notification from Google & Apple is a sensor inserted to trace every phone.,False
A videos shared on social media saying that drinking methanol prevents the spread of COVID19.,False
A video claiming that Italian newscasts broadcasted fake pictures and/or videos of coffins in Bergamo during the Covid-19 pandemic.,False
An email from the Colombian Ministry of Health informing citizens they must take a compulsory COVID-19 test.,False
A video on social networks in which you can see how two policemen removed a person from inside a grave. The message with which the images are shared claim that this is a man who had allegedly died with a coronavirus in Brazil and who had been buried alive.,False
The UN wants to ‘impose’ abortion using the coronavirus as an excuse.,False
Xiaomi is distributing free smartphones to students who are currently under lockdown and need a phone to study.,False
"A Facebook user shows a picture of Angela Merkel meeting Ursula von der Leyen without masks or distance, suggesting this meeting was recently",False
Publications that claim that a Brazilian deputy has uncovered “the great farce of the sick and deceased of COVID-19” when discovering an empty field hospital.,False
Gargling with baking soda kills coronavirus.,False
"Denis Mukwege, Nobel Award laureate, resigned his post as head of a commitee to deal with the pandemic after being asked to forge the number of COVID-19 cases and deaths.",False
Video from old city Hyderabad shows COVID-19 patients being treated outside the hospital.,False
Livfavir and Fabiflu are both medicines that can be used to treat COVID-19.,False
"Video of a hospital crowded with COVID-19 patients in a Barranquilla hospital, in Colombia.",False
169 people in a Mumbai apartment tested positive for COVID-19,False
"A nurse is mistreating elders in Antioquia, Colombia.",False
Brazilian MPs unveiled the biggest COVID-19 hoax so far,False
Patanjali CEO denies saying that Coronil can cure COVID-19,False
A video which claims that infrared thermometers would be “killing us” by altering our central nervous system.,False
Chinstraps slowly kill those who wear them,False
Hydroyichloroquine prevents patients from developing the worst kind of COVID-19,False
A WhatsApp chain offering food aid in Spain called the “2020 social plan” for the COVID-19 health crisis.,False
"Bruno Covas, Mayor of São Paulo, admited using chloroquine. He banned the drug in São Paulo.",False
Masks are dangerous,False
Tanzania kicked out the World Health Organization (WHO) after goat and papaya samples sent to the agency tested positive for COVID-19.,False
"Coronavirus dies in 26-27 degrees temperature, according to UNICEF.",False
Masks pose serious health problems,False
Indian ayurvedic pharmaceutical Patanjali claimed that the ayurvedic ministry had now approved the sale of the COVID-19 ayurvedic medicine coronil produced by the company,False
"Twenty-four Iraqi MPs were transferred on a private plane to Amman, Jordan after they were infected with the coronavirus.",False
A post claims a COVID-19 vaccine has already been developed and will cause widespread infertility.,False
"Italy, Spain and the United Kingdom “present zero cases” of Covid-19 to attract tourists.",False
Dexamethasone cures covid-19.,False
WHO says that covid-19 has become endemic.,False
The use of masks causes us to inhale the carbon dioxide we breathe and to “poison the lungs”.,False
Ginger Vapor with Coca-Cola cure COVID-19,False
A photo shows a meeting of Angela Merkel and Emmanuel Macron without masks or distance on June 29th,False
"A Facebook post claiming that the “50 million people” who died during the second wave of the Spanish flu (1918) had just got a vaccine. The post compares this situation with the new coronavirus, and warns people against getting a vaccine for Covid-19 when it will be ready.",False
The herb called mugwort cures the coronavirus in three days.,False
A “face mask exempt card” shared on social media invokes the Americans with Disabilities Act and claims to excuse people from wearing face masks.,False
Hydroxychloroquine is an effective treatment for COVID-19.,False
Wearing masks may cause respiratory acidosis.,False
Mural from Denver airport proves that the pandemic is planned.,False
A publication asks for financial help to save the Los Pollos Hermanos restaurant in the midst of the coronavirus crisis.,False
The Argentine Electoral Chamber announced that the legislative elections of 2021 will be eliminated.,False
Television anchor Omkaar infected with coronavirus.,False
Video showing dead bodies of coronavirus patients in Osmania Hospital’s mortuary.,False
COVID19 can be transmitted through mosquitoes.,False
"Drinking a mixture of turmeric powder, cloves, lemon and ginger called kashayam cures COVID-19",False
An Egyptian doctor says that the Tunisians’ immunity could be a new treatment for Covid-19.,False
Story claims to show a little girl who died of COVID-19.,False
"From June 26, Taipei Veterans General Hospital implements strict access control, including a ban on patients visits. The local transmission in Taiwan is worse than what the Taiwan health ministry reported.",False
Vice President Leni Robredo says the lockdown imposed due to the coronavirus should have been enforced as early as October 2019.,False
Alappuzha market in India closed due to discovery of COVID-19 positive patients in the area.,False
A test on video with a gas detector shows that face masks result in dangerous oxygen levels for the wearer.,False
"According to Denis Rancourt, wearing masks, hand and surface disinfection are useless against the novel coronavirus, which is, in turn, not as dangerous as described.",False
The plant known as luisa grass kills the coronavirus.,False
Breathing in the scent of an eucalyptus leaf strengthens the bronchi.,False
"A video shot in an empty Brazilian emergency hospital, which would therefore infirm the presence of a new spike in Covid-19 cases in the country.",False
WHO says that asymptomatic people don’t transmit coronavirus.,False
Prolonged use of masks causes lack of oxygenation.,False
WHO said that the novel coronavirus is losing potency.,False
Infrared thermometers kill neurons.,False
"Dead bodies wrapped in these white cloths are those of the people who died of COVID-19 in Osmania Hospital, in the city of Hyderabad, India.",False
Hospital in Pakistan is overwhelmed by COVID-19 patients,False
